customer_id,customer_name,customer_segment,product_id,product_name,product_category,product_subcategory,product_manufacturer,order_details_id,order_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode
110,Brian Moss,Corporate,608,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,Eureka,1552,CA-2015-165379,2,0.2,4,0.35,10,7/9/2015,Dallas,Texas,Central,United States,75217,7/15/2015,Standard Class
110,Brian Moss,Corporate,1686,Xerox 1895,Office Supplies,Paper,Xerox,1553,CA-2015-165379,3,0.2,4,0.31,14,7/9/2015,Dallas,Texas,Central,United States,75217,7/15/2015,Standard Class
560,Nathan Cano,Consumer,712,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,GBC,1554,CA-2015-165393,1,0.8,-8,-1.7,5,12/27/2015,Fort Worth,Texas,Central,United States,76106,12/30/2015,First Class
341,Jack Lebron,Consumer,1318,Prestige Round Ring Binders,Office Supplies,Binders,Other,1555,CA-2015-165428,3,0.8,-6,-1.65,4,9/1/2015,Houston,Texas,Central,United States,77036,9/4/2015,First Class
341,Jack Lebron,Consumer,1820,Xerox 216,Office Supplies,Paper,Xerox,1556,CA-2015-165428,6,0.2,11,0.35,31,9/1/2015,Houston,Texas,Central,United States,77036,9/4/2015,First Class
626,Ricardo Emerson,Consumer,39,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,Acco,1557,CA-2015-165477,5,0.2,6,0.13,48,12/29/2015,Kent,Ohio,East,United States,44240,12/31/2015,Second Class
733,Tamara Manning,Consumer,709,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,GBC,1558,CA-2015-165540,5,0.8,-14,-1.55,9,2/21/2015,Woodstock,Illinois,Central,United States,60098,2/25/2015,Standard Class
68,Barry Französisch,Corporate,1315,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard,1559,CA-2015-165568,5,0.2,7,0.34,21,2/15/2015,Seattle,Washington,West,United States,98105,2/19/2015,Standard Class
692,Shahid Hopkins,Consumer,269,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,Avery,1560,CA-2015-165764,7,0.7,-10,-0.73,14,11/3/2015,Jacksonville,North Carolina,South,United States,28540,11/7/2015,Standard Class
692,Shahid Hopkins,Consumer,54,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Acco,1561,CA-2015-165764,2,0.2,-2,-0.06,26,11/3/2015,Jacksonville,North Carolina,South,United States,28540,11/7/2015,Standard Class
692,Shahid Hopkins,Consumer,1536,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,Tenex,1562,CA-2015-165764,3,0.2,-51,-0.13,410,11/3/2015,Jacksonville,North Carolina,South,United States,28540,11/7/2015,Standard Class
692,Shahid Hopkins,Consumer,848,Hon Racetrack Conference Tables,Furniture,Tables,Hon,1563,CA-2015-165764,6,0.4,-299,-0.32,945,11/3/2015,Jacksonville,North Carolina,South,United States,28540,11/7/2015,Standard Class
777,Valerie Mitchum,Home Office,1831,Xerox 226,Office Supplies,Paper,Xerox,1564,CA-2015-165806,9,0,28,0.48,58,4/7/2015,Marietta,Georgia,South,United States,30062,4/7/2015,Same Day
777,Valerie Mitchum,Home Office,1335,RCA Visys Integrated PBX 8-Line Router,Technology,Phones,RCA,1565,CA-2015-165806,3,0,50,0.25,201,4/7/2015,Marietta,Georgia,South,United States,30062,4/7/2015,Same Day
190,Dan Lawera,Consumer,520,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,Dixon,1566,CA-2015-165974,7,0.2,4,0.11,33,6/29/2015,Cincinnati,Ohio,East,United States,45231,7/6/2015,Standard Class
374,Jim Karlsson,Consumer,778,Grandstream GXP1160 VoIP phone,Technology,Phones,Grandstream,1567,CA-2015-166051,3,0,33,0.29,114,5/31/2015,Jackson,Mississippi,South,United States,39212,6/5/2015,Standard Class
374,Jim Karlsson,Consumer,1395,Samsung Galaxy Note 3,Technology,Phones,Samsung,1568,CA-2015-166051,3,0,198,0.3,660,5/31/2015,Jackson,Mississippi,South,United States,39212,6/5/2015,Standard Class
132,Carol Triggs,Consumer,1151,Newell 335,Office Supplies,Art,Newell,1569,CA-2015-166086,3,0,3,0.29,9,5/7/2015,Lawrence,Massachusetts,East,United States,1841,5/12/2015,Standard Class
132,Carol Triggs,Consumer,59,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,Acco,1570,CA-2015-166086,3,0,8,0.49,16,5/7/2015,Lawrence,Massachusetts,East,United States,1841,5/12/2015,Standard Class
132,Carol Triggs,Consumer,279,Balt Split Level Computer Training Table,Furniture,Tables,Balt,1571,CA-2015-166086,2,0.3,-39,-0.2,194,5/7/2015,Lawrence,Massachusetts,East,United States,1841,5/12/2015,Standard Class
132,Carol Triggs,Consumer,996,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Other,1572,CA-2015-166086,4,0,244,0.28,872,5/7/2015,Lawrence,Massachusetts,East,United States,1841,5/12/2015,Standard Class
209,David Kendrick,Corporate,1543,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,Tenex,1573,CA-2015-166191,2,0.2,2,0.08,25,12/5/2015,Decatur,Illinois,Central,United States,62521,12/9/2015,Second Class
209,David Kendrick,Corporate,922,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation,1574,CA-2015-166191,7,0.2,77,0.19,409,12/5/2015,Decatur,Illinois,Central,United States,62521,12/9/2015,Second Class
607,Peter Fuller,Consumer,1168,Newell 350,Office Supplies,Art,Newell,1575,CA-2015-166457,2,0,2,0.29,7,5/5/2015,Richmond,Kentucky,South,United States,40475,5/9/2015,Second Class
607,Peter Fuller,Consumer,92,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Adams,1576,CA-2015-166457,3,0,4,0.45,9,5/5/2015,Richmond,Kentucky,South,United States,40475,5/9/2015,Second Class
607,Peter Fuller,Consumer,1728,Xerox 1933,Office Supplies,Paper,Xerox,1577,CA-2015-166457,2,0,12,0.47,25,5/5/2015,Richmond,Kentucky,South,United States,40475,5/9/2015,Second Class
509,Matthew Grinstein,Home Office,943,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,Jawbone,1578,CA-2015-166471,2,0.2,-44,-0.2,219,8/9/2015,Seattle,Washington,West,United States,98103,8/13/2015,Standard Class
509,Matthew Grinstein,Home Office,446,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,Cisco,1579,CA-2015-166471,4,0.2,68,0.06,1091,8/9/2015,Seattle,Washington,West,United States,98103,8/13/2015,Standard Class
346,Jamie Kunitz,Consumer,440,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,Cisco,1580,CA-2015-166555,3,0,48,0.29,165,7/11/2015,Niagara Falls,New York,East,United States,14304,7/14/2015,First Class
574,Noah Childs,Corporate,1061,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,Maxell,1581,CA-2015-166590,2,0,1,0.45,2,10/29/2015,Columbus,Indiana,Central,United States,47201,11/2/2015,Standard Class
574,Noah Childs,Corporate,1464,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,Other,1582,CA-2015-166590,2,0,36,0.47,76,10/29/2015,Columbus,Indiana,Central,United States,47201,11/2/2015,Standard Class
181,Craig Reiter,Consumer,759,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global,1583,CA-2015-166716,2,0.3,-6,-0.01,421,8/20/2015,Chicago,Illinois,Central,United States,60610,8/25/2015,Second Class
237,Dorothy Dickinson,Consumer,1554,Tennsco Industrial Shelving,Office Supplies,Storage,Tennsco,1584,CA-2015-166730,1,0.2,-9,-0.23,39,12/30/2015,Memphis,Tennessee,South,United States,38109,1/1/2016,First Class
245,Duane Noonan,Consumer,1000,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech,1585,CA-2015-166744,2,0,26,0.44,60,9/20/2015,Columbia,Maryland,East,United States,21044,9/24/2015,Standard Class
245,Duane Noonan,Consumer,392,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,C-Line,1586,CA-2015-166744,3,0,51,0.31,164,9/20/2015,Columbia,Maryland,East,United States,21044,9/24/2015,Standard Class
245,Duane Noonan,Consumer,1196,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,O'Sullivan,1587,CA-2015-166744,3,0,36,0.1,363,9/20/2015,Columbia,Maryland,East,United States,21044,9/24/2015,Standard Class
667,Sam Craven,Consumer,1520,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,Storex,1588,CA-2015-166863,4,0.8,-5,-1.5,3,6/20/2015,Plano,Texas,Central,United States,75023,6/24/2015,Standard Class
667,Sam Craven,Consumer,149,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper,Array,1589,CA-2015-166863,2,0.2,4,0.35,12,6/20/2015,Plano,Texas,Central,United States,75023,6/24/2015,Standard Class
667,Sam Craven,Consumer,1800,Xerox 2,Office Supplies,Paper,Xerox,1590,CA-2015-166863,3,0.2,5,0.35,16,6/20/2015,Plano,Texas,Central,United States,75023,6/24/2015,Standard Class
667,Sam Craven,Consumer,838,"Hon Metal Bookcases, Black",Furniture,Bookcases,Hon,1591,CA-2015-166863,4,0.32,-20,-0.1,193,6/20/2015,Plano,Texas,Central,United States,75023,6/24/2015,Standard Class
667,Sam Craven,Consumer,885,HTC One Mini,Technology,Phones,HTC,1592,CA-2015-166863,2,0.2,20,0.1,202,6/20/2015,Plano,Texas,Central,United States,75023,6/24/2015,Standard Class
667,Sam Craven,Consumer,1224,Okidata C331dn Printer,Technology,Machines,Okidata,1593,CA-2015-166863,2,0.4,-98,-0.23,419,6/20/2015,Plano,Texas,Central,United States,75023,6/24/2015,Standard Class
667,Sam Craven,Consumer,1383,Safco Industrial Wire Shelving System,Office Supplies,Storage,SAFCO,1594,CA-2015-166863,7,0.2,-127,-0.25,509,6/20/2015,Plano,Texas,Central,United States,75023,6/24/2015,Standard Class
146,Chloris Kastensmidt,Consumer,592,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon,1595,CA-2015-166884,5,0.2,2,0.28,8,3/11/2015,Columbus,Ohio,East,United States,43229,3/16/2015,Second Class
146,Chloris Kastensmidt,Consumer,1518,Stockwell Push Pins,Office Supplies,Fasteners,Stockwell,1596,CA-2015-166884,6,0.2,2,0.16,10,3/11/2015,Columbus,Ohio,East,United States,43229,3/16/2015,Second Class
147,Chris Cortes,Consumer,1206,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Office Star,1597,CA-2015-166891,5,0.1,-7,-0.01,589,10/4/2015,New York City,New York,East,United States,10024,10/6/2015,First Class
87,Beth Thompson,Home Office,951,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Kensington,1598,CA-2015-166954,3,0,79,0.29,271,4/25/2015,San Gabriel,California,West,United States,91776,4/30/2015,Standard Class
87,Beth Thompson,Home Office,1548,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Tenex,1599,CA-2015-166954,5,0,64,0.21,303,4/25/2015,San Gabriel,California,West,United States,91776,4/30/2015,Standard Class
87,Beth Thompson,Home Office,786,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other,1600,CA-2015-166954,5,0.2,149,0.1,1487,4/25/2015,San Gabriel,California,West,United States,91776,4/30/2015,Standard Class
185,Cynthia Delaney,Home Office,1507,Staples,Office Supplies,Fasteners,Other,1601,CA-2015-166961,3,0,4,0.46,8,12/27/2015,Moreno Valley,California,West,United States,92553,12/31/2015,Standard Class
185,Cynthia Delaney,Home Office,1502,Staple holder,Office Supplies,Appliances,Staple holder,1602,CA-2015-166961,1,0,3,0.27,11,12/27/2015,Moreno Valley,California,West,United States,92553,12/31/2015,Standard Class
185,Cynthia Delaney,Home Office,716,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC,1603,CA-2015-166961,3,0.2,14,0.38,37,12/27/2015,Moreno Valley,California,West,United States,92553,12/31/2015,Standard Class
185,Cynthia Delaney,Home Office,113,Advantus Rolling Storage Box,Office Supplies,Storage,Advantus,1604,CA-2015-166961,3,0,14,0.27,51,12/27/2015,Moreno Valley,California,West,United States,92553,12/31/2015,Standard Class
644,Robert Marley,Home Office,99,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,Adams,1605,CA-2015-166989,2,0,5,0.46,11,11/14/2015,New York City,New York,East,United States,10011,11/18/2015,Standard Class
644,Robert Marley,Home Office,1374,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,SAFCO,1606,CA-2015-166989,2,0.1,15,0.21,69,11/14/2015,New York City,New York,East,United States,10011,11/18/2015,Standard Class
18,Alejandro Grove,Consumer,661,Fellowes Super Stor/Drawer,Office Supplies,Storage,Fellowes,1607,CA-2015-167164,2,0,10,0.18,56,5/13/2015,West Jordan,Utah,West,United States,84084,5/15/2015,Second Class
487,Maria Etezadi,Home Office,1360,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,Rogers,1608,CA-2015-167199,2,0,1,0.27,5,1/6/2015,Henderson,Kentucky,South,United States,42420,1/10/2015,Standard Class
487,Maria Etezadi,Home Office,1478,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,Southworth,1609,CA-2015-167199,1,0,3,0.46,7,1/6/2015,Henderson,Kentucky,South,United States,42420,1/10/2015,Standard Class
487,Maria Etezadi,Home Office,121,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,Alliance,1610,CA-2015-167199,4,0,0,0.01,31,1/6/2015,Henderson,Kentucky,South,United States,42420,1/10/2015,Standard Class
487,Maria Etezadi,Home Office,726,GE 30524EE4,Technology,Phones,GE,1611,CA-2015-167199,2,0,114,0.29,392,1/6/2015,Henderson,Kentucky,South,United States,42420,1/10/2015,Standard Class
487,Maria Etezadi,Home Office,897,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Ibico,1612,CA-2015-167199,2,0,274,0.45,610,1/6/2015,Henderson,Kentucky,South,United States,42420,1/10/2015,Standard Class
487,Maria Etezadi,Home Office,1665,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,Other,1613,CA-2015-167199,4,0,204,0.27,756,1/6/2015,Henderson,Kentucky,South,United States,42420,1/10/2015,Standard Class
487,Maria Etezadi,Home Office,744,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global,1614,CA-2015-167199,9,0,746,0.29,2574,1/6/2015,Henderson,Kentucky,South,United States,42420,1/10/2015,Standard Class
628,Richard Bierner,Consumer,1081,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,1615,CA-2015-167360,7,0,44,0.39,112,11/24/2015,Saint Louis,Missouri,Central,United States,63116,11/29/2015,Second Class
342,Jack O'Briant,Corporate,585,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,Eldon,1616,CA-2015-167486,5,0,40,0.2,200,11/27/2015,Buffalo,New York,East,United States,14215,12/1/2015,Standard Class
78,Ben Ferrer,Home Office,186,Avery 479,Office Supplies,Labels,Avery,1617,CA-2015-167724,3,0,4,0.46,8,4/13/2015,Baltimore,Maryland,East,United States,21215,4/18/2015,Standard Class
35,Andy Gerbode,Corporate,1813,Xerox 21,Office Supplies,Paper,Xerox,1618,CA-2015-167850,3,0.2,5,0.35,16,8/9/2015,Saint Petersburg,Florida,South,United States,33710,8/16/2015,Standard Class
35,Andy Gerbode,Corporate,153,AT&T 1070 Corded Phone,Technology,Phones,AT&T,1619,CA-2015-167850,2,0.2,22,0.13,178,8/9/2015,Saint Petersburg,Florida,South,United States,33710,8/16/2015,Standard Class
789,Xylona Preis,Consumer,574,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,Eldon,1620,CA-2015-167927,1,0,4,0.29,14,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
789,Xylona Preis,Consumer,1595,Ultra Door Push Plate,Furniture,Furnishings,Ultra,1621,CA-2015-167927,3,0,5,0.33,15,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
789,Xylona Preis,Consumer,58,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,Acco,1622,CA-2015-167927,5,0,9,0.47,19,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
789,Xylona Preis,Consumer,1519,Storex Dura Pro Binders,Office Supplies,Binders,Storex,1623,CA-2015-167927,5,0,13,0.45,30,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
789,Xylona Preis,Consumer,1239,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,Panasonic,1624,CA-2015-167927,3,0,13,0.29,44,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
789,Xylona Preis,Consumer,637,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,Fellowes,1625,CA-2015-167927,2,0,16,0.24,67,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
789,Xylona Preis,Consumer,815,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Holmes,1626,CA-2015-167927,4,0.1,94,0.38,248,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
789,Xylona Preis,Consumer,560,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,Eldon,1627,CA-2015-167927,3,0,30,0.11,273,1/20/2015,Westland,Michigan,Central,United States,48185,1/26/2015,Standard Class
130,Carol Adams,Corporate,1632,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,Wilson Jones,1628,CA-2015-167997,2,0,5,0.47,11,1/26/2015,Rapid City,South Dakota,Central,United States,57701,1/29/2015,First Class
130,Carol Adams,Corporate,1389,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,SAFCO,1629,CA-2015-167997,2,0,40,0.28,142,1/26/2015,Rapid City,South Dakota,Central,United States,57701,1/29/2015,First Class
91,Bill Shonely,Corporate,845,Hon Olson Stacker Stools,Furniture,Chairs,Hon,1630,CA-2015-168130,7,0.1,177,0.2,887,9/19/2015,New York City,New York,East,United States,10011,9/19/2015,Same Day
275,Eugene Moren,Home Office,55,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,Acco,1631,CA-2015-168158,2,0.2,2,0.36,6,7/19/2015,Great Falls,Montana,West,United States,59405,7/24/2015,Standard Class
594,Paul Lucas,Home Office,538,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,1632,CA-2015-168305,5,0,10,0.45,21,11/1/2015,Los Angeles,California,West,United States,90049,11/8/2015,Standard Class
594,Paul Lucas,Home Office,182,Avery 475,Office Supplies,Labels,Avery,1633,CA-2015-168305,3,0,22,0.5,44,11/1/2015,Los Angeles,California,West,United States,90049,11/8/2015,Standard Class
306,Giulietta Weimer,Consumer,1344,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,Other,1634,CA-2015-168312,3,0.2,9,0.06,137,3/1/2015,Houston,Texas,Central,United States,77036,3/7/2015,Standard Class
306,Giulietta Weimer,Consumer,316,Bevis Round Conference Room Tables and Bases,Furniture,Tables,Bevis,1635,CA-2015-168312,3,0.3,-43,-0.11,377,3/1/2015,Houston,Texas,Central,United States,77036,3/7/2015,Standard Class
314,Guy Armstrong,Consumer,1652,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones,1636,CA-2015-168368,2,0,4,0.46,10,2/11/2015,Columbia,Missouri,Central,United States,65203,2/15/2015,Second Class
314,Guy Armstrong,Consumer,191,Avery 483,Office Supplies,Labels,Avery,1637,CA-2015-168368,3,0,7,0.46,15,2/11/2015,Columbia,Missouri,Central,United States,65203,2/15/2015,Second Class
314,Guy Armstrong,Consumer,1602,VariCap6 Expandable Binder,Office Supplies,Binders,Other,1638,CA-2015-168368,3,0,24,0.47,52,2/11/2015,Columbia,Missouri,Central,United States,65203,2/15/2015,Second Class
314,Guy Armstrong,Consumer,771,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,Global,1639,CA-2015-168368,1,0,15,0.25,61,2/11/2015,Columbia,Missouri,Central,United States,65203,2/15/2015,Second Class
314,Guy Armstrong,Consumer,647,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,Fellowes,1640,CA-2015-168368,2,0,3,0.04,65,2/11/2015,Columbia,Missouri,Central,United States,65203,2/15/2015,Second Class
314,Guy Armstrong,Consumer,1368,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,Other,1641,CA-2015-168368,3,0,53,0.16,333,2/11/2015,Columbia,Missouri,Central,United States,65203,2/15/2015,Second Class
